Numero de radar;Type de radar;Date de mise en service;VMA ;Latitude; Longitude
15411;Radar fixe;2008-05-16T00:00;80;41.56735;9.25707
15412;Radar fixe;2009-02-25T00:00;70;42.58693;9.50569
15413;Radar fixe;2009-11-20T00:00;80;43.6742;-0.0933
15414;Radar fixe;2010-01-08T00:00;80;43.91485;0.32427
15415;Radar fixe;2009-12-14T00:00;80;43.5574;0.61058
15416;Radar fixe;2008-11-17T00:00;80;44.97506;-1.00513
15417;Radar fixe;2008-02-25T00:00;90;48.13248;-1.70841
15418;Radar fixe;2008-02-21T00:00;80;48.18909;-1.18254
15419;Radar fixe;2008-02-22T00:00;80;46.8288;1.81975
15420;Radar fixe;2007-12-05T00:00;130;47.09909;1.86836
15421;Radar fixe;2008-05-02T00:00;70;47.30555;0.4393
15422;Radar fixe;2007-12-24T00:00;80;45.35155;4.89746
15423;Radar fixe;2006-02-13T00:00;80;46.45838;3.36763
15424;Radar fixe;2007-12-13T00:00;70;45.41628;4.4055
15425;Radar fixe;2008-02-26T00:00;80;45.16322;4.07776
15426;Radar fixe;2008-04-17T00:00;80;47.46066;-2.07663
15427;Radar fixe;2008-04-18T00:00;80;47.11442;-1.28277
15428;Radar fixe;2008-02-02T00:00;80;47.68875;1.95795
15429;Radar fixe;2007-12-07T00:00;80;48.2057;2.23879
15430;Radar fixe;2005-11-10T00:00;80;46.48816;3.34482
15431;Radar fixe;2008-04-24T00:00;80;49.44407;-1.71021
15432;Radar fixe;2008-03-17T00:00;80;47.86337;-2.81939
15433;Radar fixe;2008-04-18T00:00;80;48.0257;-2.95799
15434;Radar fixe;2008-04-03T00:00;110;49.154;6.84617
15435;Radar fixe;2008-02-22T00:00;110;49.1442;7.04166
15436;Radar fixe;2008-03-19T00:00;50;46.96559;3.157
15437;Radar fixe;2007-11-05T00:00;50;49.38147;2.61933
15438;Radar fixe;2005-11-10T00:00;70;46.31823;2.62209
15439;Radar fixe;2007-12-07T00:00;80;49.60331;2.32082
15440;Radar fixe;2008-09-10T00:00;50;42.63772;3.0331
15441;Radar fixe;2008-03-28T00:00;80;48.07047;0.53176
15442;Radar fixe;2008-04-04T00:00;80;47.72732;-0.1134
15443;Radar fixe;2007-12-07T00:00;80;45.76082;6.38952
15444;Radar fixe;2008-08-08T00:00;80;48.30506;2.5085
15445;Radar fixe;2006-01-09T00:00;80;46.34618;3.28518
15446;Radar fixe;2007-12-17T00:00;80;43.56642;1.89653
15447;Radar fixe;2008-07-04T00:00;80;43.85732;1.92803
15448;Radar fixe;2008-04-14T00:00;80;43.99464;1.3148
15449;Radar fixe;2008-04-18T00:00;80;43.95618;1.44075
15450;Radar fixe;2008-09-15T00:00;80;43.81315;1.1969
15451;Radar fixe;2006-01-09T00:00;80;46.48796;3.34468
15452;Radar fixe;2008-03-21T00:00;80;44.07771;1.09206
15453;Radar fixe;2008-04-30T00:00;80;43.89726;1.02568
15454;Radar fixe;2008-12-24T00:00;80;43.86075;5.21596
15455;Radar fixe;2008-03-27T00:00;130;44.1952;4.73481
15456;Radar fixe;2008-06-04T00:00;80;46.79908;-1.4472
15457;Radar fixe;2008-02-01T00:00;80;45.82071;1.19368
15458;Radar fixe;2007-12-20T00:00;110;46.00455;1.33776
15459;Radar fixe;2008-02-21T00:00;50;48.8259;2.2016
15460;Radar fixe;2008-03-12T00:00;50;48.81546;2.22413
15461;Radar fixe;2010-07-08T00:00;70;48.81114;2.33759
15462;Radar fixe;2008-03-19T00:00;70;16.2083;-61.62941
15463;Radar fixe;2008-04-02T00:00;70;16.21694;-61.48272
15464;Radar fixe;2007-12-21T00:00;70;14.7458;-60.97556
15465;Radar fixe;2008-03-31T00:00;90;14.63194;-60.97806
15466;Radar fixe;2008-03-05T00:00;80;49.60709;3.50458
15467;Radar fixe;2006-01-19T00:00;70;43.65772;7.18412
15468;Radar fixe;2008-05-22T00:00;110;43.64319;7.13355
15469;Radar fixe;2008-07-12T00:00;50;43.70008;7.29595
15470;Radar fixe;2008-04-02T00:00;80;48.1988;4.76694
15471;Radar fixe;2008-01-14T00:00;70;49.17677;-0.51502
15472;Radar fixe;2007-12-03T00:00;70;49.23979;-0.18859
15473;Radar fixe;2008-01-19T00:00;70;48.88638;-0.23823
15474;Radar fixe;2008-02-22T00:00;70;48.91197;-0.48917
15475;Radar fixe;2009-07-27T00:00;80;45.91933;0.74463
15476;Radar fixe;2008-06-26T00:00;70;41.95942;9.39676
15477;Radar fixe;2008-04-28T00:00;80;48.76484;-3.0797
15478;Radar fixe;2008-01-18T00:00;70;44.86983;1.24402
15479;Radar fixe;2008-02-14T00:00;80;45.20756;0.81882
15480;Radar fixe;2005-08-08T00:00;80;47.28373;6.82142
15481;Radar fixe;2008-04-24T00:00;80;46.9789;6.44162
15482;Radar fixe;2009-10-07T00:00;50;47.25103;6.00963
15483;Radar fixe;2008-09-17T00:00;80;47.32595;6.78399
15484;Radar fixe;2008-01-07T00:00;80;44.42468;4.73459
15485;Radar fixe;2008-01-07T00:00;80;44.83237;4.90439
15486;Radar fixe;2008-02-22T00:00;80;45.04868;4.99104
15487;Radar fixe;2009-02-13T00:00;130;49.3905;0.5142
15488;Radar fixe;2005-12-07T00:00;70;47.20167;5.99465
15489;Radar fixe;2008-06-03T00:00;80;43.68103;1.25909
15490;Radar fixe;2009-03-06T00:00;50;43.56785;1.41283
15491;Radar fixe;2005-10-17T00:00;80;43.32264;3.08835
15492;Radar fixe;2008-02-22T00:00;50;48.76382;4.58534
15493;Radar fixe;2008-02-22T00:00;80;49.27827;3.84392
15494;Radar fixe;2008-01-07T00:00;80;49.30696;3.9876
15495;Radar fixe;2008-01-07T00:00;50;49.1622;4.01147
15496;Radar fixe;2008-11-24T00:00;70;48.05891;-0.77082
15497;Radar fixe;2005-07-04T00:00;50;43.60889;3.84148
15498;Radar fixe;2008-04-14T00:00;50;48.03263;-0.70329
15499;Radar fixe;2008-06-23T00:00;80;48.02367;-0.7339
15500;Radar fixe;2008-07-24T00:00;90;48.7198;6.16654
15501;Radar fixe;2009-07-03T00:00;110;48.4608;6.24246
15502;Radar fixe;2008-04-18T00:00;110;50.71186;3.12333
15503;Radar fixe;2005-03-30T00:00;80;43.61548;-1.39825
15504;Radar fixe;2008-01-14T00:00;90;50.31572;3.36908
15505;Radar fixe;2008-01-25T00:00;50;49.54107;2.72734
15506;Radar fixe;2008-04-07T00:00;80;48.79806;0.00732
15507;Radar fixe;2008-05-21T00:00;70;45.94626;3.15843
15508;Radar fixe;2008-10-14T00:00;50;45.82752;3.44012
15509;Radar fixe;2005-03-30T00:00;80;43.54221;-0.94774
15510;Radar fixe;2008-07-28T00:00;80;48.6018;7.65004
15511;Radar fixe;2009-03-20T00:00;80;48.84659;7.20721
15512;Radar fixe;2008-01-25T00:00;80;46.54457;4.175
15513;Radar fixe;2005-10-01T00:00;80;47.78566;1.31281
15514;Radar fixe;2008-01-21T00:00;80;46.15916;6.35936
15515;Radar fixe;2008-07-10T00:00;80;48.7225;2.6984
15516;Radar fixe;2008-07-28T00:00;90;48.7812;2.01914
15517;Radar fixe;2008-03-21T00:00;70;48.72478;1.89152
15518;Radar fixe;2008-03-31T00:00;130;49.94314;2.85223
15519;Radar fixe;2005-09-01T00:00;70;47.67022;0.97073
15520;Radar fixe;2008-10-13T00:00;80;46.8157;0.44463
15521;Radar fixe;2008-01-24T00:00;80;47.87781;3.59389
15522;Radar fixe;2008-01-14T00:00;80;48.06668;3.81161
15523;Radar fixe;2008-01-14T00:00;70;47.7403;3.60491
15524;Radar fixe;2005-07-25T00:00;70;47.07068;-0.90195
15525;Radar fixe;2008-04-07T00:00;50;-21.06341;55.70873
15526;Radar fixe;2009-02-20T00:00;90;45.79046;4.81196
15527;Radar fixe;2009-02-13T00:00;90;45.79056;4.81219
15528;Radar fixe;2008-01-07T00:00;70;45.86772;4.54473
15529;Radar fixe;2005-06-15T00:00;80;47.53486;-0.0775
15530;Radar fixe;2008-04-11T00:00;90;45.57498;4.71759
15531;Radar fixe;2008-08-06T00:00;80;44.32319;5.7988
15532;Radar fixe;2008-04-02T00:00;80;44.56196;5.9202
15533;Radar fixe;2008-03-26T00:00;70;45.3689;4.30617
15534;Radar fixe;2008-09-24T00:00;90;47.49646;-0.56276
15535;Radar fixe;2008-12-12T00:00;90;47.49088;-0.59243
15536;Radar fixe;2008-04-24T00:00;80;47.41574;-0.16805
15537;Radar fixe;2005-06-15T00:00;80;47.28696;-0.65008
15538;Radar fixe;2009-07-01T00:00;90;47.53002;-0.42041
15539;Radar fixe;2008-04-10T00:00;80;47.61429;-0.76609
15540;Radar fixe;2008-08-29T00:00;130;48.56124;0.17585
15541;Radar fixe;2005-06-15T00:00;80;47.493;-0.76309
15542;Radar fixe;2008-04-14T00:00;130;48.53353;0.16232
15543;Radar fixe;2008-10-13T00:00;110;45.5892;4.81075
15544;Radar fixe;2005-06-15T00:00;80;47.43021;-0.71574
15545;Radar fixe;2009-01-16T00:00;130;47.40671;6.47455
15546;Radar fixe;2005-06-08T00:00;80;48.56903;6.82128
15547;Radar fixe;2008-10-29T00:00;80;44.52669;4.33863
15548;Radar fixe;2008-09-01T00:00;80;43.74869;0.33597
15549;Radar fixe;2008-10-29T00:00;70;46.99612;2.50874
15550;Radar fixe;2008-11-27T00:00;80;47.71086;6.52219
15551;Radar fixe;2008-10-13T00:00;80;47.31614;5.74183
15552;Radar fixe;2008-10-13T00:00;80;47.68499;6.10766
15553;Radar fixe;2008-04-11T00:00;80;48.62715;0.12979
15554;Radar fixe;2008-07-09T00:00;70;42.51095;9.38193
15555;Radar fixe;2008-08-28T00:00;70;42.50639;9.36523
15556;Radar fixe;2005-01-03T00:00;110;49.3172;6.08166
15557;Radar fixe;2009-10-27T00:00;80;44.80016;3.88529
15558;Radar fixe;2009-07-27T00:00;50;48.85373;2.35646
15559;Radar fixe;2008-11-24T00:00;70;48.05884;-0.7707
15560;Radar fixe;2009-03-09T00:00;80;47.7235;-0.00997
15561;Radar fixe;2005-01-19T00:00;110;49.15;6.18399
15562;Radar fixe;2005-11-21T00:00;90;45.9246;6.76261
15563;Radar fixe;2006-03-09T00:00;80;46.32624;6.3561
15564;Radar fixe;2005-05-09T00:00;110;45.95163;6.11821
15565;Radar fixe;2005-11-02T00:00;90;48.39021;2.69002
15566;Radar fixe;2006-04-11T00:00;70;43.55367;5.4222
15567;Radar fixe;2005-10-25T00:00;80;43.6549;5.49348
15568;Radar fixe;2005-08-16T00:00;80;43.40511;5.28284
15569;Radar fixe;2005-07-01T00:00;90;48.97205;2.09043
15570;Radar fixe;2005-09-23T00:00;80;48.35658;2.98872
15571;Radar fixe;2005-12-16T00:00;90;50.0692;2.32338
15572;Radar fixe;2005-09-07T00:00;50;16.09661;-61.56308
15573;Radar fixe;2005-09-15T00:00;90;16.25425;-61.56169
15574;Radar fixe;2005-09-15T00:00;90;16.23322;-61.52375
15575;Radar fixe;2005-12-05T00:00;80;45.78493;3.11929
15576;Radar fixe;2005-10-03T00:00;80;45.98455;3.18423
15577;Radar fixe;2005-06-01T00:00;80;49.46706;3.34813
15578;Radar fixe;2005-09-07T00:00;80;49.54973;3.62053
15579;Radar fixe;2005-10-01T00:00;80;45.21991;-0.87326
15580;Radar fixe;2005-08-30T00:00;90;49.34809;6.16465
15581;Radar fixe;2006-10-16T00:00;70;45.63948;0.14471
15582;Radar fixe;2006-03-30T00:00;90;48.829;2.47952
15583;Radar fixe;2005-10-05T00:00;70;49.01956;2.09794
15584;Radar fixe;2006-01-19T00:00;90;48.93396;2.24145
15585;Radar fixe;2006-02-09T00:00;70;43.68589;7.19763
15586;Radar fixe;2005-08-22T00:00;80;45.12796;1.33469
15587;Radar fixe;2005-08-16T00:00;90;43.79627;4.79282
15588;Radar fixe;2005-10-15T00:00;90;43.28424;5.40459
15589;Radar fixe;2005-10-17T00:00;80;43.88208;2.17063
15590;Radar fixe;2005-07-25T00:00;80;46.05976;5.0802
15591;Radar fixe;2006-03-20T00:00;80;46.31282;5.3046
15592;Radar fixe;2006-01-27T00:00;80;45.88464;4.91503
15593;Radar fixe;2005-09-13T00:00;80;46.04892;4.87074
15594;Radar fixe;2005-07-25T00:00;80;46.09901;5.31006
15595;Radar fixe;2015-12-21T00:00;80;49.35298;5.86242
15596;Radar fixe;2017-03-06T00:00;70;48.68305;6.13981
15597;Radar fixe;2016-01-25T00:00;70;46.15197;6.25291
15598;Radar fixe;2018-06-15T00:00;110;48.96191;2.54522
15599;Radar fixe;2017-04-28T00:00;80;47.78205;-0.70863
15600;Radar fixe;2017-02-24T00:00;80;48.27561;-0.52357
15601;Radar fixe;2017-05-26T00:00;50;47.77195;-3.37782
15602;Radar fixe;2016-08-27T00:00;80;-21.23267;55.29785
15603;Radar fixe;2006-03-07T00:00;70;48.52462;7.65873
15604;Radar fixe;2005-08-23T00:00;80;48.24129;7.47378
15605;Radar fixe;2005-09-03T00:00;80;43.61997;0.9129
15606;Radar fixe;2005-06-21T00:00;80;48.07877;6.78719
15607;Radar fixe;2005-06-06T00:00;80;48.38485;6.9427
15608;Radar fixe;2005-09-20T00:00;50;48.19455;6.45728
15609;Radar fixe;2005-08-10T00:00;90;49.00193;2.38499
15610;Radar fixe;2010-05-10T00:00;80;46.8444;3.42133
15611;Radar fixe;2010-06-17T00:00;80;46.292;6.2728
15612;Radar fixe;2010-05-11T00:00;50;46.1839;6.2467
15613;Radar fixe;2011-10-28T00:00;80;47.00293;-1.15165
15614;Radar fixe;2011-05-27T00:00;90;48.616;2.4557
15615;Radar fixe;2010-05-19T00:00;80;46.588;2.6169
15616;Radar fixe;2010-06-25T00:00;80;45.142;3.9201
15617;Radar fixe;2010-06-14T00:00;80;44.434;0.262
15618;Radar fixe;2010-05-21T00:00;80;44.129;0.548
15619;Radar fixe;2010-06-17T00:00;80;42.917;1.6385
15620;Radar fixe;2011-05-19T00:00;80;43.887;4.5005
15621;Radar fixe;2011-02-16T00:00;80;43.983;4.264
15622;Radar fixe;2010-11-12T00:00;80;44.058;4.742
15623;Radar fixe;2010-12-10T00:00;80;16.13625;-61.58136
15624;Radar fixe;2011-03-23T00:00;80;16.13101;-61.57991
15625;Radar fixe;2011-04-04T00:00;80;16.28605;-61.28783
15626;Radar fixe;2012-09-03T00:00;90;48.807;2.4488
15627;Radar fixe;2011-03-24T00:00;110;-21.30609;55.42838
15628;Radar fixe;2011-01-07T00:00;110;-21.33211;55.46482
15629;Radar fixe;2011-02-24T00:00;110;-20.90151;55.53134
15630;Radar fixe;2010-09-23T00:00;80;44.397;4.2675
15631;Radar fixe;2010-06-02T00:00;80;48.47255;-0.17538
15632;Radar fixe;2010-10-22T00:00;80;49.336;0.9199
15633;Radar fixe;2010-12-10T00:00;50;43.928;4.8421
15634;Radar fixe;2010-05-10T00:00;80;44.708;6.0384
15635;Radar fixe;2010-11-19T00:00;90;48.939;2.417
15636;Radar fixe;2012-09-03T00:00;50;48.904;2.393
15637;Radar fixe;2010-05-25T00:00;80;44.838;0.4002
15638;Radar fixe;2010-05-27T00:00;130;45.097;0.483
15639;Radar fixe;2010-12-10T00:00;80;45.783;5.1596
15640;Radar fixe;2010-11-12T00:00;90;45.6292;5.13707
15641;Radar fixe;2010-08-20T00:00;50;45.508798;5.596122
15642;Radar fixe;2011-01-26T00:00;80;43.775;4.3361
15643;Radar fixe;2011-01-26T00:00;80;43.88506;4.43746
15644;Radar fixe;2010-06-09T00:00;50;45.852;5.7531
15645;Radar fixe;2010-06-22T00:00;50;46.155;3.4133
15646;Radar fixe;2010-09-09T00:00;50;44.944;2.4606
15647;Radar fixe;2010-05-17T00:00;50;47.827527;6.377446
15648;Radar fixe;2010-06-25T00:00;50;48.983;2.3621
15649;Radar fixe;2010-12-17T00:00;80;43.971;3.6891
15650;Radar fixe;2011-01-11T00:00;80;43.701;4.4507
15651;Radar fixe;2011-02-25T00:00;80;44.047;4.0975
15652;Radar fixe;2012-01-03T00:00;80;44.115;4.2819
15653;Radar fixe;2010-10-14T00:00;50;46.9456;3.12125
15654;Radar fixe;2011-02-11T00:00;70;43.182;1.2436
15655;Radar fixe;2011-11-03T00:00;80;47.694;6.9799
15656;Radar fixe;2011-11-03T00:00;80;47.694;6.9798
15657;Radar fixe;2011-02-16T00:00;80;49.181;0.227
15658;Radar fixe;2010-10-20T00:00;80;44.427;1.4332
15659;Radar fixe;2010-09-15T00:00;80;44.514;1.0687
15660;Radar fixe;2010-10-21T00:00;80;44.646;1.9962
15661;Radar fixe;2010-11-12T00:00;80;44.604;1.9639
15662;Radar fixe;2010-10-29T00:00;50;47.366;2.4323
15663;Radar fixe;2013-01-25T00:00;50;4.94468;-52.31493
15664;Radar fixe;2010-10-27T00:00;80;46.918;6.3006
15665;Radar fixe;2010-09-06T00:00;80;47.051;6.6489
15666;Radar fixe;2010-10-07T00:00;80;47.142;6.3755
15667;Radar fixe;2010-09-23T00:00;80;49.198;2.282
15668;Radar fixe;2010-10-21T00:00;80;49.599;2.971
15669;Radar fixe;2010-12-29T00:00;70;49.14561;2.67996
15670;Radar fixe;2010-10-26T00:00;80;48.785;0.6641
15671;Radar fixe;2011-01-22T00:00;80;48.4574;0.54704
15672;Radar fixe;2010-10-07T00:00;80;48.587;-0.2917
15673;Radar fixe;2011-02-16T00:00;80;48.745;0.2682
15674;Radar fixe;2010-10-22T00:00;80;48.69;-0.5744
15675;Radar fixe;2011-03-31T00:00;80;44.707;1.2972
15676;Radar fixe;2010-11-02T00:00;80;43.537;0.9964
15677;Radar fixe;2011-10-21T00:00;50;43.716;7.2824
15678;Radar fixe;2010-10-26T00:00;50;49.784;4.6828
15679;Radar fixe;2010-10-26T00:00;50;49.817;4.5857
15680;Radar fixe;2010-10-29T00:00;80;49.862727;4.629315
15681;Radar fixe;2005-08-19T00:00;80;43.81706;-0.2966
15682;Radar fixe;2011-01-20T00:00;70;48.485;1.4669
15683;Radar fixe;2011-02-24T00:00;80;48.051;1.4299
15684;Radar fixe;2010-10-14T00:00;80;48.494;1.6947
15685;Radar fixe;2011-11-14T00:00;80;47.232;0.1042
15686;Radar fixe;2011-07-26T00:00;80;47.381;0.7673
15687;Radar fixe;2010-10-27T00:00;70;47.214;0.896
15688;Radar fixe;2012-01-26T00:00;80;43.971;-0.2927
15689;Radar fixe;2010-11-05T00:00;50;45.039;3.8881
15690;Radar fixe;2010-12-10T00:00;50;47.897;1.8824
15691;Radar fixe;2010-11-02T00:00;80;48.836;-1.4615
15692;Radar fixe;2010-10-29T00:00;70;49.6294;-1.6336
15693;Radar fixe;2011-01-03T00:00;80;49.083;-1.2857
15694;Radar fixe;2011-02-04T00:00;80;48.531;6.1782
15695;Radar fixe;2010-12-10T00:00;70;48.65087;5.89372
15696;Radar fixe;2010-11-23T00:00;80;48.921;6.0839
15697;Radar fixe;2013-05-27T00:00;80;48.90594;7.43151
15698;Radar fixe;2010-11-23T00:00;50;48.585732;7.784924
15699;Radar fixe;2011-05-07T00:00;50;47.696;6.285
15700;Radar fixe;2010-09-23T00:00;80;49.897;2.4868
15701;Radar fixe;2010-09-23T00:00;80;50.32;1.7503
15702;Radar fixe;2010-12-10T00:00;80;49.981921;1.600837
15703;Radar fixe;2010-10-08T00:00;50;48.991;2.2014
15704;Radar fixe;2011-05-05T00:00;90;49.138;2.2539
15705;Radar fixe;2005-10-04T00:00;90;47.32235;-2.1864
15706;Radar fixe;2010-09-03T00:00;70;45.42;4.4104
15707;Radar fixe;2011-03-28T00:00;50;47.968;2.7578
15708;Radar fixe;2010-10-20T00:00;50;47.969;2.7562
15709;Radar fixe;2013-03-08T00:00;50;5.0148;-52.47609
15710;Radar fixe;2013-01-23T00:00;70;4.90992;-52.37054
15711;Radar fixe;2014-05-15T00:00;70;5.48704;-53.99413
15712;Radar fixe;2014-04-28T00:00;50;5.49099;-54.03177
15713;Radar fixe;2010-12-01T00:00;70;44.452;-1.1068
15714;Radar fixe;2010-11-17T00:00;80;46.376;3.0291
15715;Radar fixe;2010-11-17T00:00;80;46.535;3.5666
15716;Radar fixe;2011-02-17T00:00;70;46.304;3.7726
15717;Radar fixe;2011-03-01T00:00;80;46.316;3.3249
15718;Radar fixe;2011-03-04T00:00;80;49.587;4.246
15719;Radar fixe;2005-09-06T00:00;70;47.35397;-1.2535
15720;Radar fixe;2012-04-13T00:00;80;43.141;2.2977
15721;Radar fixe;2012-04-24T00:00;80;43.339;1.8752
15722;Radar fixe;2011-01-21T00:00;50;43.21;2.3633
15723;Radar fixe;2012-12-19T00:00;70;43.306;2.9186
15724;Radar fixe;2010-09-30T00:00;80;45.463;1.5019
15725;Radar fixe;2011-02-17T00:00;80;45.196;1.527
15726;Radar fixe;2011-11-03T00:00;80;48.52;-2.4379
15727;Radar fixe;2011-04-18T00:00;70;48.388;-2.0863
15728;Radar fixe;2010-11-02T00:00;70;48.579;-3.0673
15729;Radar fixe;2012-03-05T00:00;80;49.214;1.5934
15730;Radar fixe;2010-09-24T00:00;80;48.424;-1.4501
15731;Radar fixe;2010-10-07T00:00;70;47.030514;1.097518
15732;Radar fixe;2011-03-21T00:00;70;45.066;5.7538
15733;Radar fixe;2010-10-04T00:00;80;44.47;0.9106
15734;Radar fixe;2005-12-05T00:00;70;47.85058;1.73588
15735;Radar fixe;2010-12-10T00:00;80;44.382;0.8295
15736;Radar fixe;2010-09-29T00:00;80;44.621;0.3585
15737;Radar fixe;2011-01-20T00:00;110;50.97;2.3955
15738;Radar fixe;2010-09-23T00:00;50;50.714;2.6317
15739;Radar fixe;2010-12-10T00:00;80;47.629;7.2096
15740;Radar fixe;2011-01-14T00:00;70;46.557;4.9407
15741;Radar fixe;2013-01-14T00:00;50;48.87363;2.26748
15742;Radar fixe;2014-01-02T00:00;50;48.837;2.3776
15743;Radar fixe;2013-08-01T00:00;70;48.900701;2.361351
15744;Radar fixe;2013-11-04T00:00;70;48.869597;2.4131827
15745;Radar fixe;2013-12-16T00:00;70;48.900368;2.3748344
15746;Radar fixe;2014-01-31T00:00;70;48.826;2.2988
15747;Radar fixe;2013-11-04T00:00;70;48.8456914;2.4143455
15748;Radar fixe;2010-11-19T00:00;50;46.418;-0.1918
15749;Radar fixe;2010-11-19T00:00;80;46.12;-0.2389
15750;Radar fixe;2011-01-11T00:00;70;44.056;1.3594
15751;Radar fixe;2012-06-14T00:00;80;43.803;1.2919
15752;Radar fixe;2011-03-16T00:00;80;44.169;1.5809
15753;Radar fixe;2012-04-23T00:00;80;43.448;6.485
15754;Radar fixe;2012-02-02T00:00;80;43.207;6.4842
15755;Radar fixe;2011-03-30T00:00;70;43.23483;6.61068
15756;Radar fixe;2011-04-15T00:00;80;44.335;4.947
15757;Radar fixe;2011-05-12T00:00;80;44.391;4.9503
15758;Radar fixe;2011-01-04T00:00;80;43.757;5.1467
15759;Radar fixe;2011-05-13T00:00;80;47.849;3.6247
15760;Radar fixe;2010-12-10T00:00;50;48.2279;3.26651
15761;Radar fixe;2011-01-26T00:00;50;47.984;3.7327
15762;Radar fixe;2011-01-07T00:00;70;47.918;3.713
15763;Radar fixe;2013-10-31T00:00;90;48.926;2.2345
15764;Radar fixe;2011-11-25T00:00;50;48.845;2.2267
15765;Radar fixe;2005-06-27T00:00;50;48.76746;5.15287
15766;Radar fixe;2011-06-24T00:00;50;41.961695;8.809006
15767;Radar fixe;2011-12-08T00:00;70;42.041;8.7545
15768;Radar fixe;2011-06-24T00:00;50;41.933484;8.744315
15769;Radar fixe;2011-12-01T00:00;50;41.884;8.7941
15770;Radar fixe;2011-12-01T00:00;50;41.4894588;9.0594156
15771;Radar fixe;2011-12-01T00:00;80;41.51029;9.14978
15772;Radar fixe;2012-11-22T00:00;80;42.48;9.4809
15773;Radar fixe;2011-04-07T00:00;80;42.314;9.5414
15774;Radar fixe;2011-04-14T00:00;70;42.266;9.5489
15775;Radar fixe;2011-03-10T00:00;70;42.257;9.5466
15776;Radar fixe;2011-09-30T00:00;70;45.248;4.78
15777;Radar fixe;2011-01-27T00:00;80;49.6;4.2321
15778;Radar fixe;2011-03-24T00:00;80;45.958;-0.9421
15779;Radar fixe;2011-01-06T00:00;80;46.145;-0.7184
15780;Radar fixe;2011-08-26T00:00;80;46.12;-1.0358
15781;Radar fixe;2011-03-31T00:00;50;48.703;2.4299
15782;Radar fixe;2011-01-04T00:00;50;48.687701;2.395027
15783;Radar fixe;2013-11-04T00:00;70;48.818;2.3688
15784;Radar fixe;2005-10-05T00:00;70;49.18454;2.89519
15785;Radar fixe;2013-07-08T00:00;70;48.866458;2.268784
15786;Radar fixe;2011-03-10T00:00;80;49.003;-0.0487
15787;Radar fixe;2010-12-10T00:00;80;49.020557;-0.736435
15788;Radar fixe;2011-04-11T00:00;80;49.256065;-0.133093
15789;Radar fixe;2011-05-02T00:00;130;45.335;1.897
15790;Radar fixe;2011-01-01T00:00;70;47.27;5.0013
15791;Radar fixe;2005-07-18T00:00;50;49.37765;2.48155
15792;Radar fixe;2011-02-07T00:00;80;47.20919;5.2791
15793;Radar fixe;2011-03-23T00:00;80;47.38541;5.03448
15794;Radar fixe;2011-01-31T00:00;70;42.99;0.63
15795;Radar fixe;2012-09-28T00:00;70;43.017;0.6188
15796;Radar fixe;2011-05-13T00:00;80;43.465;1.2779
15797;Radar fixe;2012-02-27T00:00;50;43.56;1.463
15798;Radar fixe;2011-05-31T00:00;80;43.767;1.4068
15799;Radar fixe;2011-04-26T00:00;70;48.059;-1.7913
15800;Radar fixe;2011-04-14T00:00;70;48.593;-2.1059
15801;Radar fixe;2011-04-15T00:00;80;48.27543;-1.15125
15802;Radar fixe;2011-10-28T00:00;50;46.641;5.5009
15803;Radar fixe;2011-04-15T00:00;70;46.714;5.5848
15804;Radar fixe;2011-03-05T00:00;50;46.98;5.318
15805;Radar fixe;2005-09-12T00:00;80;45.85891;2.92671
15806;Radar fixe;2011-03-24T00:00;80;49.161;4.1994
15807;Radar fixe;2011-04-27T00:00;50;48.74;4.3927
15808;Radar fixe;2011-03-16T00:00;80;49.23644;3.97987
15809;Radar fixe;2011-03-30T00:00;70;43.276;0.1085
15810;Radar fixe;2011-06-16T00:00;90;45.7;4.8355
15811;Radar fixe;2012-12-20T00:00;80;45.668;4.5799
15812;Radar fixe;2011-01-03T00:00;70;45.716;4.846
15813;Radar fixe;2011-04-29T00:00;50;48.809;2.1479
15814;Radar fixe;2005-09-12T00:00;50;45.75855;3.12507
15815;Radar fixe;2011-06-09T00:00;90;50.157;1.7391
15816;Radar fixe;2010-11-10T00:00;80;49.778;2.25
15817;Radar fixe;2011-04-14T00:00;80;46.754;-1.0972
15818;Radar fixe;2011-02-11T00:00;90;46.366;-1.4172
15819;Radar fixe;2011-04-04T00:00;70;46.164;0.9601
15820;Radar fixe;2011-02-28T00:00;80;46.171;0.95
15821;Radar fixe;2011-04-04T00:00;90;48.274;6.9447
15822;Radar fixe;2011-05-26T00:00;50;48.166;6.7762
15823;Radar fixe;2011-05-06T00:00;80;48.195;6.0469
15824;Radar fixe;2014-02-14T00:00;90;14.60472;-61.00278
15825;Radar fixe;2014-02-14T00:00;90;14.60521;-61.00321
15826;Radar fixe;2013-02-07T00:00;80;14.71525;-60.94848
15827;Radar fixe;2013-02-07T00:00;90;14.696;-60.9415
15828;Radar fixe;2011-01-04T00:00;80;49.416;2.4201
15829;Radar fixe;2011-03-30T00:00;70;49.281;1.8503
15830;Radar fixe;2011-02-24T00:00;80;49.257;0.0791
15831;Radar fixe;2011-02-15T00:00;70;49.095;0.303
15832;Radar fixe;2011-01-26T00:00;80;48.842;-0.7706
15833;Radar fixe;2011-01-20T00:00;90;49.191;-0.4299
15834;Radar fixe;2005-06-06T00:00;80;46.58415;5.59482
15835;Radar fixe;2011-01-06T00:00;70;43.932;4.948
15836;Radar fixe;2011-01-04T00:00;80;43.867;0.0508
