Numéro de radar;Type de radar;Date de mise en service;VMA ;Latitude; Longitude
12001;ETD;31/10/2011 00:00;70;+45.361;+4.2526
12008;ETD;31/10/2011 00:00;80;+46.413340;+4.436502
12014;ETD;21/03/2012 00:00;80;+46.61972;+0.34503
12015;ETD;28/03/2012 00:00;80;+46.618;+0.356
12016;ETD;10/02/2012 00:00;80;+48.054;+6.587
12017;ETD;30/07/2012 00:00;70;+49.377654;+6.09112
12018;ETD;10/10/2011 00:00;80;+45.41410;+0.86307
12019;ETD;17/02/2012 00:00;80;+45.415;+0.8791
12024;ETD;28/03/2012 00:00;80;+48.416;+1.4759
12025;ETD;10/02/2012 00:00;80;+47.37244;+0.65324
12027;ETD;10/02/2012 00:00;80;+47.32163;+0.70358
12028;ETD;07/03/2012 00:00;80;+47.372853;+0.653372
12029;ETD;10/08/2012 00:00;80;+47.593;+0.7401
12030;ETD;30/03/2012 00:00;80;+48.108;+1.891
12033;ETD;02/05/2012 00:00;70;+47.934802;+1.930114
12034;ETD;18/02/2013 00:00;80;+48.977;+2.4732
12036;ETD;04/10/2013 00:00;80;+48.997662;+2.482158
12038;ETD;28/02/2013 00:00;90;+48.173;+3.3941
12040;ETD;05/12/2011 00:00;80;+47.792;+3.6229
12042;ETD;05/12/2011 00:00;90;+48.176;+3.1904
12043;ETD;22/03/2012 00:00;80;+45.796074;+4.934379
12046;ETD;29/05/2012 00:00;80;+48.332771;+4.093514
12047;ETD;07/06/2013 00:00;90;+43.736;+4.4634
12048;ETD;24/03/2014 00:00;90;+43.937;+4.604
12050;ETD;05/02/2013 00:00;80;+43.584;+1.4965
12051;ETD;05/02/2013 00:00;80;+43.634;+1.421
12052;ETD;07/03/2012 00:00;80;+43.686;-0.1748
12053;ETD;15/06/2012 00:00;90;+45.243;+5.8603
12054;ETD;26/10/2012 00:00;50;+47.797;+1.0737
12055;ETD;22/07/2013 00:00;90;+47.343933;-0.066891
12056;ETD;16/05/2012 00:00;80;+48.643;+5.066
12057;ETD;04/07/2013 00:00;90;+50.55145;+3.06023
12059;ETD;05/05/2012 00:00;90;+50.64014;+2.9372
12063;ETD;06/01/2014 00:00;90;+50.85025;+1.72379
12064;ETD;10/03/2014 00:00;50;+50.70290;+1.62584
12067;ETD;10/08/2012 00:00;50;+48.339;+7.5412
12068;ETD;22/03/2012 00:00;80;+45.777;+4.9715
12070;ETD;04/10/2013 00:00;90;+46.734;+4.8358
12071;ETD;14/10/2013 00:00;90;+46.73369;+4.83553
12072;ETD;13/12/2013 00:00;70;+48.903;+2.0053
12074;ETD;15/03/2013 00:00;90;+48.778;+2.2135
12075;ETD;10/08/2012 00:00;80;+48.506;+1.8357
12076;ETD;09/10/2012 00:00;80;+48.798458;+1.772916
12078;ETD;12/11/2013 00:00;80;+43.999;+1.3646
12079;ETD;26/10/2012 00:00;90;+48.142;+4.6167
12081;ETD;21/02/2013 00:00;80;+43.656;+4.6519
12082;ETD;25/03/2013 00:00;90;+43.404368;+5.341811
12083;ETD;02/05/2012 00:00;90;+45.268816;+3.202271
12084;ETD;02/05/2012 00:00;90;+45.175;+3.1705
12088;ETD;10/08/2012 00:00;90;+45.372;+1.5736
12089;ETD;01/10/2012 00:00;90;+45.5273;+2.339
12090;ETD;05/08/2013 00:00;80;+47.50655;+6.83185
12091;ETD;22/04/2014 00:00;80;+47.50626;+6.83206
12093;ETD;21/03/2012 00:00;80;+48.18;+1.3748
12094;ETD;11/04/2012 00:00;80;+48.751;+1.4536
12096;ETD;28/03/2012 00:00;80;+48.454;+1.4482
12097;ETD;23/01/2013 00:00;90;+46.605;+1.5017
12098;ETD;25/06/2012 00:00;90;+47.116024;+0.597417
12099;ETD;23/01/2013 00:00;90;+47.415;+0.7295
12102;ETD;13/02/2013 00:00;80;+47.165972;-1.522873
12104;ETD;31/01/2014 00:00;90;+47.767595;+1.568362
12105;ETD;16/05/2012 00:00;90;+44.266;+0.2796
12107;ETD;17/09/2012 00:00;90;+48.73475;-1.29568
12110;ETD;21/03/2012 00:00;80;+48.277;+5.1119
12111;ETD;19/06/2012 00:00;90;+48.783;+0.318
12112;ETD;04/11/2013 00:00;70;+48.589;+7.7303
12115;ETD;22/02/2013 00:00;80;+45.585311;+5.907693
12116;ETD;25/06/2012 00:00;80;+45.56795;+5.94276
12117;ETD;03/12/2012 00:00;90;+46.075;+5.9057
12123;ETD;19/06/2012 00:00;80;+49.99;+3.0073
12125;ETD;17/09/2012 00:00;80;+49.658;+2.7086
12126;ETD;29/05/2012 00:00;80;+49.951;+1.942
12128;ETD;26/10/2012 00:00;90;+50.121;+1.7958
12130;ETD;17/09/2012 00:00;80;+49.957;+2.8766
12134;ETD;29/06/2012 00:00;80;+45.849;+1.2761
12135;ETD;02/12/2013 00:00;90;+48.16363;+5.70697
12136;ETD;05/08/2013 00:00;80;+48.609;+2.3333
12137;ETD;05/08/2013 00:00;80;+48.609;+2.3332
12140;ETD;07/06/2013 00:00;80;+49.035;+2.4873
12141;ETD;23/01/2013 00:00;80;+49.060959;+2.3584
12142;ETD;11/02/2013 00:00;80;+47.165;-1.5225
12143;ETD;14/02/2014 00:00;80;+47.253115;-1.477797
12145;ETD;10/08/2012 00:00;70;+45.61770;+0.10097
12146;ETD;15/07/2013 00:00;70;+45.670924;+0.138358
12149;ETD;17/09/2012 00:00;80;+46.215950;+1.722814
12150;ETD;07/01/2013 00:00;80;+46.192479;+1.953377
12151;ETD;19/06/2012 00:00;80;+46.761;-1.4307
12152;ETD;04/07/2013 00:00;90;+50.523;+3.0409
12153;ETD;25/10/2013 00:00;70;+43.732699;+7.295554
12154;ETD;16/12/2013 00:00;70;+43.797;+7.4834
12157;ETD;25/10/2013 00:00;80;+47.283681;+2.190504
12160;ETD;20/03/2013 00:00;80;+44.744;-0.7043
12161;ETD;12/04/2013 00:00;80;+44.593;-0.843
12162;ETD;24/07/2013 00:00;90;+44.97754;-0.43216
12165;ETD;15/07/2013 00:00;90;+49.223067;+2.642181
12166;ETD;09/09/2013 00:00;80;+49.087861;+2.732704
12167;ETD;25/10/2013 00:00;90;+45.824527;+4.918214
12169;ETD;14/02/2013 00:00;80;+45.731;+4.9788
12172;ETD;11/02/2013 00:00;70;+45.8919;+4.37018
12179;ETD;11/02/2013 00:00;50;+46.191;-0.0572
12183;ETD;14/10/2013 00:00;80;+48.625;+2.3604
12184;ETD;21/12/2012 00:00;50;+47.633;+6.1594
12185;ETD;12/11/2013 00:00;80;+47.251324;-1.476574
12186;ETD;12/11/2013 00:00;80;+45.031;-0.4199
12191;ETD;02/09/2013 00:00;80;+48.647;+4.8641
12193;ETD;13/03/2014 00:00;80;+49.364247;+3.344924
12194;ETD;13/03/2014 00:00;80;+49.364062;+3.345087
12195;ETD;14/02/2014 00:00;80;+49.72738;+4.42786
12196;ETD;02/12/2013 00:00;80;+49.753;+5.0284
12197;ETD;21/02/2013 00:00;80;+46.199;-1.0354
12198;ETD;21/02/2013 00:00;80;+46.126;-1.106
12199;ETD;18/03/2013 00:00;80;+45.3;-0.2388
12203;ETD;30/09/2013 00:00;80;+49.431253;+2.810755
12204;ETD;04/10/2013 00:00;80;+49.249271;+2.481997
12205;ETD;13/05/2013 00:00;80;+48.146;+7.3689
12208;ETD;18/02/2013 00:00;50;+46.894;+4.8527
12211;ETD;08/08/2013 00:00;80;+43.909;+1.7595
12212;ETD;08/08/2013 00:00;80;+43.916;+2.2793
12213;ETD;08/04/2013 00:00;70;+43.621584;+2.308637
12217;ETD;24/10/2013 00:00;80;+42.739;+2.8873
12220;ETD;24/05/2013 00:00;90;+46.824;+0.5191
12224;ETD;06/09/2013 00:00;90;+43.62914;+3.69391
12231;ETD;03/07/2013 00:00;80;+48.14634;+7.36874
12232;ETD;21/11/2013 00:00;80;+50.583;+3.0907
12233;ETD;21/11/2013 00:00;80;+50.589;+3.0965
12235;ETD;13/09/2013 00:00;90;+48.867421;+6.093431
12236;ETD;12/08/2013 00:00;90;+48.921;+6.1098
12237;ETD;20/01/2014 00:00;70;+48.536733;+2.209299
12238;ETD;04/11/2013 00:00;80;+48.70354;+5.42523
12239;ETD;02/01/2014 00:00;80;+48.693;+5.3376
12240;ETD;26/05/2014 00:00;80;+44.783;-0.6321
12241;ETD;25/10/2013 00:00;80;+47.363;+0.7134
12242;ETD;23/09/2013 00:00;80;+47.396;+0.707
12244;ETD;27/05/2014 00:00;80;+48.485;+3.4819
12245;ETD;02/01/2014 00:00;80;+48.496;+4.1362
12246;ETD;02/09/2013 00:00;80;+44.39;+2.695
12249;ETD;03/02/2014 00:00;80;+45.989;+0.2005
12250;ETD;21/08/2014 00:00;70;+48.517;-2.745
12251;ETD;21/08/2014 00:00;70;+48.51;-2.7402
12254;ETD;08/04/2014 00:00;70;+47.934365;+1.930398
12256;ETD;06/01/2014 00:00;80;+50.36674;+2.31171
12259;ETD;12/06/2014 00:00;70;+45.765;+4.9072
12260;ETD;05/05/2014 00:00;70;+45.76502;+4.90727
12262;ETD;31/01/2014 00:00;80;+48.341;+6.3143
12263;ETD;28/10/2013 00:00;90;+48.1735;+3.3715
12264;ETD;22/04/2014 00:00;90;+48.022;+3.3137
12266;ETD;14/02/2014 00:00;80;+48.74226;+0.96123
12267;ETD;02/01/2014 00:00;80;+43.59225;+1.39882
12269;ETD;13/12/2013 00:00;80;+43.782;-0.0235
12271;ETD;22/11/2013 00:00;50;+47.796;+1.0742
12272;ETD;19/05/2014 00:00;80;+49.556;-1.564
12273;ETD;17/02/2014 00:00;80;+48.691677;-1.360691
12276;ETD;12/11/2013 00:00;80;+50.604;+2.9455
12278;ETD;20/01/2014 00:00;90;+45.557299;+5.718262
12279;ETD;17/01/2014 00:00;80;+45.571925;+5.936528
12288;ETD;21/03/2014 00:00;70;+48.62935;+2.35531
12292;ETD;28/04/2014 00:00;90;+43.711;-1.2282
12293;ETD;06/06/2014 00:00;90;+44.139732;-0.973174
12294;ETD;08/04/2014 00:00;90;+44.40999;-0.81927
12297;ETD;23/05/2014 00:00;90;+48.95139;+2.450885
12298;ETD;15/05/2014 00:00;90;+43.943;-1.083
12299;ETD;12/05/2014 00:00;90;+43.389;+3.4582
12300;ETD;05/05/2014 00:00;90;+43.475;+3.6513
12301;ETD;07/04/2014 00:00;90;+49.541;+2.7273
12302;ETD;07/04/2014 00:00;90;+49.541;+2.7273
12303;ETD;25/05/2018 00:00;90;+48.967674;+2.510128
12306;ETD;28/01/2015 00:00;80;+46.197412;+1.782916
12309;ETD;29/12/2014 00:00;80;+49.4168;+1.04682
12311;ETD;23/02/2015 00:00;80;+43.608;+1.4101
12312;ETD;16/03/2015 00:00;80;+45.695;+4.8309
12313;ETD;22/12/2017 00:00;80;+45.671884;+4.772833
12314;ETD;07/09/2015 00:00;70;+45.195;+6.6222
12315;ETD;28/01/2015 00:00;90;+49.47274;+1.02779
12318;ETD;20/03/2015 00:00;80;+46.46028;+0.26737
12322;ETD;21/08/2015 00:00;80;+45.971;+2.1899
12324;ETD;29/06/2015 00:00;80;+43.663;+0.6237
12325;ETD;17/07/2015 00:00;90;+45.17387;+5.38752
12330;ETD;25/03/2016 00:00;90;+43.13936;+0.31168
12331;ETD;18/03/2016 00:00;80;+43.6067;+1.319450
12333;ETD;04/04/2016 00:00;90;+46.148908;+6.150307
12334;ETD;27/05/2016 00:00;80;+43.97436;+4.86708
12335;ETD;04/04/2016 00:00;90;+43.1907;+3.06719
12336;ETD;23/12/2015 00:00;90;+43.191861;+2.415144
12337;ETD;23/12/2015 00:00;90;+43.192543;+2.3697
12338;ETD;09/03/2016 00:00;80;+43.6353;+1.42083
12339;ETD;17/05/2016 00:00;70;+51.01468;+2.38797
12340;ETD;14/03/2016 00:00;70;+50.997972;+2.287027
12341;ETD;02/06/2016 00:00;80;+49.36362;+3.48006
12342;ETD;20/06/2016 00:00;80;+49.42835;+1.05613
12343;ETD;22/04/2016 00:00;90;+49.78055;+1.7445
12344;ETD;01/07/2016 00:00;90;+49.7861;+1.4865
12345;ETD;14/04/2016 00:00;90;+49.01541;+2.1454
12346;ETD;04/02/2016 00:00;80;+49.05951;+2.28241
12347;ETD;02/05/2017 00:00;80;+43.59088;+1.39900
12348;ETD;03/04/2017 00:00;50;+43.710541;+7.201861
12351;ETD;24/07/2017 00:00;80;+43.64658;+1.46013
12353;ETD;13/06/2016 00:00;80;+45.910064;-0.965179
12354;ETD;09/10/2017 00:00;90;+47.08755;+4.75651
12355;ETD;12/08/2016 00:00;80;+48.59375;-1.41286
12357;ETD;20/06/2016 00:00;80;+50.44641;+2.83944
12358;ETD;21/11/2016 00:00;80;+43.58519;+1.49663
12360;ETD;10/10/2016 00:00;80;+50.68421;+3.13346
12361;ETD;19/12/2016 00:00;80;+47.3168;+5.07991
12362;ETD;31/10/2016 00:00;90;+49.091;+5.2326
12363;ETD;13/11/2017 00:00;90;+47.64479;+5.17894
12365;ETD;05/12/2016 00:00;90;+48.9207;-1.08303
12366;ETD;30/05/2016 00:00;80;+50.4347;+2.8484
12367;ETD;23/12/2016 00:00;90;+47.302985;+4.50281
12368;ETD;23/12/2016 00:00;90;+47.302835;+4.503231
12369;ETD;02/05/2016 00:00;80;+48.66478;-1.3671
12370;ETD;25/07/2016 00:00;80;+48.596172;-1.407477
12371;ETD;08/09/2016 00:00;80;+48.425255;-0.299788
12372;ETD;30/05/2016 00:00;90;+50.424217;+3.01685
12373;ETD;07/10/2016 00:00;80;+49.45061;-1.34994
12374;ETD;19/09/2016 00:00;90;+47.038913;+3.13987
12376;ETD;06/05/2016 00:00;90;+45.5784;+5.82376
12378;ETD;20/06/2016 00:00;80;+45.854706;+3.115442
12379;ETD;03/10/2016 00:00;80;+46.285;+2.40286
12380;ETD;14/04/2017 00:00;80;+43.59722;+4.76084
12381;ETD;08/09/2016 00:00;80;+48.507389;+1.463278
12382;ETD;17/10/2016 00:00;80;+48.56126;-1.92671
12383;ETD;05/12/2016 00:00;80;+47.29333;-1.74453
12384;ETD;06/10/2016 00:00;80;+50.29578;+3.85408
12386;ETD;12/12/2016 00:00;80;+49.052043;+6.169857
12387;ETD;24/06/2016 00:00;80;+42.80218;+3.030407
12388;ETD;09/06/2017 00:00;80;+48.700083;+6.971603
12389;ETD;25/03/2016 00:00;80;+48.043;-1.94317
12390;ETD;24/06/2016 00:00;80;+49.08636;+1.1882
12391;ETD;28/11/2016 00:00;90;+49.57449;+2.2023
12393;ETD;28/11/2016 00:00;90;+43.547154;+6.792290
12396;ETD;25/01/2017 00:00;80;+42.76709;+2.89969
12397;ETD;28/11/2016 00:00;80;+47.67987;-1.46141
12398;ETD;25/04/2016 00:00;90;+45.49753;+3.2555
12399;ETD;13/07/2016 00:00;90;+43.50612;+5.50822
12400;ETD;24/06/2016 00:00;80;+42.5381;+3.0272
12401;ETD;28/11/2016 00:00;90;+47.73548;+5.19463
12402;ETD;22/04/2016 00:00;90;+45.49594;+6.0632
12403;ETD;13/07/2016 00:00;80;+49.3546;+1.0827
12404;ETD;25/07/2016 15:00;80;+49.071160;+2.245657
12405;ETD;24/10/2016 00:00;90;+48.192497;+0.830108
12406;ETD;16/08/2016 00:00;90;+43.460183;+6.710958
12407;ETD;08/12/2016 00:00;90;+48.16998;+4.325
12408;ETD;10/10/2016 00:00;80;+48.15867;+6.48605
12409;ETD;19/01/2017 00:00;90;+47.075636;+2.274846
12410;ETD;08/08/2016 00:00;80;+48.730205;+3.906032
12411;ETD;23/09/2016 00:00;90;+46.35551;+2.80366
12412;ETD;30/01/2017 00:00;80;+45.73042;-0.62311
12413;ETD;06/07/2016 00:00;90;+47.74799;+1.53901
12414;ETD;30/09/2016 00:00;90;+47.89004;+1.85813
12415;ETD;19/12/2016 00:00;80;+47.054358;-0.920699
12416;ETD;16/12/2016 00:00;90;+48.66979;+5.91715
12417;ETD;28/04/2017 00:00;90;+48.57917;+2.63788
12418;ETD;20/01/2017 00:00;90;+49.984758;+1.683684
12419;ETD;26/07/2019 00:00;80;+47.60119;+6.85632
12421;ETD;25/07/2016 00:00;80;+48.7037;+2.44358
12422;ETD;02/06/2017 00:00;90;+48.2659;+1.853232
12424;ETD;24/12/2016 00:00;90;+47.1883;+2.16616
12425;ETD;23/09/2016 00:00;90;+46.466869;+4.880695
12426;ETD;19/08/2016 00:00;90;+44.70121;+3.28069
12427;ETD;03/10/2016 00:00;80;+50.4485;+2.58465
12428;ETD;13/07/2017 00:00;80;+49.263593;-0.380193
12429;ETD;20/02/2017 00:00;90;+44.057823;+0.872815
12431;ETD;07/10/2016 00:00;90;+45.11091;+3.13624
12432;ETD;28/11/2016 00:00;80;+48.78852;+1.626852
12433;ETD;07/10/2016 00:00;90;+45.1108;+3.13646
12434;ETD;18/11/2016 00:00;80;+47.968851;-3.987875
12435;ETD;19/12/2016 00:00;80;+48.452766;-4.377201
12436;ETD;08/09/2016 00:00;80;+50.38616;+1.87375
12437;ETD;07/11/2016 00:00;90;+50.86398;+1.7402
12438;ETD;05/05/2017 00:00;80;+44.35525;+1.46052
12439;ETD;28/11/2016 00:00;90;+47.100058;-1.472823
12440;ETD;27/01/2017 00:00;80;+43.507483;+4.860097
12441;ETD;11/07/2016 00:00;80;+50.319937;+3.60362
12443;ETD;28/11/2016 00:00;90;+45.8752;+3.64095
12444;ETD;25/07/2016 00:00;90;+46.38436;-0.36723
12445;ETD;14/01/2020 00:00;90;+47.739045;+3.731561
12448;ETD;26/09/2016 00:00;80;+48.3351;+6.8941
12449;ETD;23/09/2016 00:00;80;+48.99326;+1.193836
12450;ETD;12/08/2016 00:00;90;+45.370988;+5.491938
12452;ETD;19/12/2016 00:00;90;+48.26498;+1.85251
12453;ETD;06/10/2016 00:00;90;+43.512;+5.45668
12456;ETD;24/10/2016 00:00;90;+48.192203;+0.830547
12457;ETD;26/01/2018 00:00;90;+47.27503;-1.54031
12458;ETD;31/10/2016 00:00;90;+48.176329;+5.730118
12459;ETD;14/11/2016 00:00;80;+42.689842;+2.826943
12460;ETD;17/10/2016 00:00;80;+48.101714;-1.436677
12462;ETD;29/12/2016 00:00;80;+48.3295;+4.1133
12463;ETD;05/12/2016 00:00;90;+48.3647;+4.16042
12464;ETD;12/08/2016 00:00;90;+45.469651;+5.4011
12465;ETD;07/11/2016 00:00;80;+42.6081;+2.98456
12466;ETD;02/12/2016 00:00;90;+48.27298;+3.8951
12468;ETD;25/07/2016 00:00;80;+48.011707;-1.59979
12469;ETD;05/06/2020 00:00;80;+48.460773;+6.24245
12470;ETD;14/11/2016 00:00;80;+42.706584;+2.987414
12471;ETD;10/10/2016 00:00;90;+49.85744;+2.41556
12472;ETD;25/07/2016 00:00;90;+48.7129;+2.308
12473;ETD;01/10/2021 12:45;90;+45.58921;+4.81075
12474;ETD;31/10/2016 00:00;90;+46.464858;+4.878883
12476;ETD;24/03/2017 00:00;90;+47.773558;+7.362957
12477;ETD;25/03/2017 00:00;80;+47.958419;+7.308257
12478;ETD;07/11/2016 00:00;90;+46.085752;+6.088236
12479;ETD;24/05/2017 00:00;80;+48.434486;-2.817417
12480;ETD;15/11/2019 00:00;90;+45.097643;+0.482946
12481;ETD;27/03/2017 00:00;80;+48.790311;+2.070456
12482;ETD;06/02/2017 00:00;80;+43.740074;-1.035058
12483;ETD;15/05/2017 00:00;90;+43.721155;-1.12237
12484;ETD;31/10/2016 00:00;90;+46.049706;+6.080695
12485;ETD;24/03/2017 00:00;90;+47.773536;+7.362936
12486;ETD;25/03/2017 00:00;80;+47.95778;+7.30806
12488;ETD;08/06/2017 00:00;80;+48.610522;-3.276339
12489;ETD;20/12/2016 00:00;80;+48.853662;+1.179271
12490;ETD;20/02/2017 00:00;80;+48.86851;+1.17674
12491;ETD;01/12/2021 20:00;80;+50.96761;+2.39794
12492;ETD;09/12/2016 00:00;90;+43.138451;+6.040699
12494;ETD;07/08/2017 00:00;90;+47.086;+5.4204
12495;ETD;31/10/2016 00:00;90;+46.0038;+4.73286
12496;ETD;15/12/2016 00:00;80;+48.038988;-4.076303
12497;ETD;18/11/2016 00:00;80;+48.518535;-4.045053
12498;ETD;16/02/2017 00:00;80;+43.434178;-1.48914
12499;ETD;12/09/2016 00:00;90;+45.616445;+5.896973
12500;ETD;21/11/2016 00:00;80;+46.972338;-0.807677
12501;ETD;13/03/2017 00:00;80;+48.341;+6.3139
12502;ETD;04/12/2017 00:00;80;+47.905;-1.6849
12503;ETD;08/11/2016 00:00;90;+47.116119;-0.826199
12504;ETD;05/12/2016 00:00;80;+49.30515;+2.45288
12505;ETD;08/06/2017 00:00;80;+48.548;-3.4115
12506;ETD;18/05/2017 00:00;80;+48.416;-2.308
12507;ETD;08/06/2017 00:00;80;+48.51575;-2.03866
12508;ETD;21/11/2016 00:00;80;+49.138;+1.182
12509;ETD;16/02/2017 00:00;80;+43.857986;-0.722169
12510;ETD;16/02/2017 00:00;80;+43.85137;-0.738436
12511;ETD;17/10/2016 00:00;80;+47.671;-2.9395
12512;ETD;03/08/2017 00:00;80;+48.509;+0.3452
12513;ETD;24/10/2017 00:00;80;+44.883648;-0.333458
12514;ETD;05/12/2016 00:00;80;+47.156;-1.3227
12515;ETD;17/04/2017 00:00;90;+48.832194;+2.154142
12516;ETD;14/11/2016 00:00;90;+49.534;+4.4246
12517;ETD;01/12/2016 00:00;90;+48.656155;+4.17437
12519;ETD;17/10/2016 00:00;70;+48.423793;+2.140934
12520;ETD;26/06/2017 00:00;70;+48.485161;+2.194555
12521;ETD;21/08/2017 00:00;70;+46.827144;-0.423377
12522;ETD;20/05/2021 00:00;70;+43.664306;+4.63362
12523;ETD;18/01/2021 16:40;70;+43.667701;+4.627957
12525;ETD;08/03/2018 00:00;80;+50.328517;+2.875154
12527;ETD;14/05/2019 00:00;90;+44.570861;+1.51206
12528;ETD;17/05/2019 00:00;90;+48.673921;+2.342725
12529;ETD;24/02/2020 00:00;90;+43.173348;+0.975433
12530;ETD;24/02/2020 00:00;90;+43.173501;+0.97557
12532;ETD;17/05/2019 00:00;80;+50.734976;+1.708429
12534;ETD;23/03/2018 00:00;80;+45.459640;+4.486546
12535;ETD;29/07/2019 00:00;90;+43.7002;+1.56839
12536;ETD;08/03/2022 18:00;90;+45.863614;+5.149564
12537;ETD;17/05/2019 00:00;80;+50.466852;+2.831789
12539;ETD;20/07/2020 00:00;80;+48.452403;+6.234787
12540;ETD;19/08/2019 00:00;80;+43.948803;+4.772449
12541;ETD;30/05/2025 00:00;70;+48.88166;+2.47448
12544;ETD;26/07/2019 00:00;80;+47.32235;-2.18640
12545;ETD;23/12/2019 00:00;90;+47.46340;-0.51692
12546;ETD;16/03/2020 00:00;80;+47.33027;-1.65035
12547;ETD;10/03/2020 00:00;80;+46.75917;-1.43079
12548;ETD;12/10/2020 09:20;70;+49.34790;+6.16564
12549;ETD;15/12/2020 00:00;70;+49.34809;+6.16465
12550;ETD;14/02/2020 00:00;80;+43.58975;+1.12689
12551;ETD;30/07/2020 00:00;90;+43.56071;+3.96186
12552;ETD;19/07/2019 00:00;80;+44.043481;+4.135386
12553;ETD;22/07/2020 00:00;80;+43.96456;+4.22473
12554;ETD;09/05/2023 12:00;90;+43.790804;+4.30207
12555;ETD;05/12/2019 00:00;90;+43.78840;+4.29921
12557;ETD;22/07/2019 00:00;80;+47.44073;-2.07799
12558;ETD;06/08/2019 00:00;80;+47.40608;-1.64297
12559;ETD;22/07/2019 00:00;90;+47.43430;-0.50794
12560;ETD;16/01/2023 00:00;80;+48.01028;+0.17143
12561;ETD;16/03/2021 00:00;90;+48.05189;-0.46444
12562;ETD;04/11/2019 00:00;80;+43.99928;+1.364538
12563;ETD;09/01/2020 00:00;90;+48.05751;+0.23942
12564;ETD;23/09/2019 00:00;90;+43.19748;+1.63099
12565;ETD;25/06/2021 00:00;80;+47.25249;-1.67926
12567;ETD;09/09/2022 17:00;90;+47.49607;-0.56398
12568;ETD;08/04/2022 16:50;90;+47.49184;-0.59500
12569;ETD;16/08/2023 00:00;90;+48.97626;+1.72154
12570;ETD;12/11/2020 00:00;90;+43.60012;+3.91789
12571;ETD;02/12/2020 00:00;70;+48.997626;+2.080437
12572;ETD;04/01/2021 14:45;80;+43.451754;+5.301697
12573;ETD;07/03/2023 00:00;90;+48.814921;+2.060788
12574;ETD;01/09/2020 00:00;80;+49.748722;+4.703250
12576;ETD;17/08/2020 00:00;90;+47.336664;+4.955637
12578;ETD;25/11/2021 00:00;70;+47.940951;+1.888195
12580;ETD;08/12/2022 00:00;90;+46.816766;+1.62272
12581;ETD;23/09/2020 00:00;80;+45.162445;+5.75387
12583;ETD;26/11/2020 00:00;80;+48.21978;-3.99181
12584;ETD;09/09/2020 00:00;80;+44.993;+4.99031
12585;ETD;26/05/2021 12:35;80;+46.17674;+5.92100
12586;ETD;12/03/2021 00:00;80;+48.201777;+1.395611
12588;ETD;27/02/2020 00:00;90;+46.75071;+1.62776
12589;ETD;16/11/2020 00:00;80;+45.66007;+6.38074
12590;ETD;24/09/2020 00:00;80;+45.577678;+5.919683
12591;ETD;04/02/2021 00:00;80;+47.624023;+6.861885
12592;ETD;11/03/2020 00:00;70;+45.78817;+4.78431
12593;ETD;04/12/2020 00:00;80;+48.745194;+1.283305
12594;ETD;30/11/2020 00:00;80;+45.34126;+4.25068
12595;ETD;02/06/2023 00:00;90;+46.42787;+1.47462
12596;ETD;03/11/2020 00:00;80;+48.745444;+1.282611
12597;ETD;17/04/2020 00:00;90;+47.09909;+1.86836
12598;ETD;09/11/2020 00:00;80;+45.574978;+4.717588
12599;ETD;28/02/2022 00:00;90;+47.406906;+6.475358
12601;ETD;01/10/2020 00:00;80;+45.663127;+6.393159
12602;ETD;09/11/2020 10:30;80;+48.751092;+7.164505
12603;ETD;15/02/2022 00:00;90;+45.698461;+1.360661
12604;ETD;06/01/2021 00:00;80;+48.55820;-3.87031
12605;ETD;04/05/2021 11:00;80;+47.538357;-2.415086
12606;ETD;08/09/2020 00:00;80;+48.091976;-1.62725
12607;ETD;26/10/2020 11:43;90;+43.42290;+5.37299
12609;ETD;04/12/2020 00:00;80;+47.660714;-2.859226
12610;ETD;03/01/2022 11:30;90;+48.67771;+7.77569
12611;ETD;06/06/2023 00:00;90;+44.12164;+4.8012
12612;ETD;17/12/2019 00:00;80;+48.08149;-1.69679
12615;ETD;24/03/2021 00:00;80;+47.788761;-3.25207
12616;ETD;15/12/2020 00:00;80;+47.77297;+7.22538
12618;ETD;26/10/2020 00:00;90;+49.19715;-0.32943
12619;ETD;10/11/2020 00:00;80;+47.971793;-4.141026
12620;ETD;14/10/2020 00:00;80;+47.79848;+7.30840
12621;ETD;03/07/2023 00:00;90;+49.29835;+1.12066
12622;ETD;31/08/2020 00:00;80;+48.57870;-3.73713
12623;ETD;20/03/2020 00:00;80;+48.72874;+3.57369
12624;ETD;06/07/2023 13:30;90;+43.540009;+6.837452
12625;ETD;10/11/2020 09:35;90;+50.36111;+3.48538
12626;ETD;25/02/2021 00:00;80;+48.21071;+7.40138
12627;ETD;06/01/2021 00:00;80;+48.39998;+7.62334
12628;ETD;30/06/2021 08:00;80;+47.63772;-2.67244
12629;ETD;21/08/2020 00:00;90;+44.57410;-0.316742
12630;ETD;18/09/2020 00:00;80;+48.456213;-2.079864
12631;ETD;06/03/2020 00:00;80;+48.13248;-1.70841
12632;ETD;22/01/2021 00:00;90;+50.31764;+3.36847
12633;ETD;02/04/2020 00:00;90;+48.96191;+2.54522
12634;ETD;17/08/2020 00:00;80;+49.191129;-0.429973
12635;ETD;13/08/2025 00:00;80;+49.383297;+6.077664
12636;ETD;18/02/2022 00:00;90;+49.15442;+6.84603
12638;ETD;16/09/2022 00:00;80;+46.11793;-1.107105
12639;ETD;28/10/2020 00:00;80;+45.66998;-0.25415
12640;ETD;03/12/2020 15:00;90;+43.511386;+5.421242
